match_no,innings,ball_bowled,total_runs,total_wickets,target,required_runs,balls_remaining,run_rate,required_run_rate,wickets_remaining,result
2,2,33,57,0,170,113,87,10.363636363636363,7.793103448275862,10,1
2,2,34,57,0,170,113,86,10.058823529411764,7.883720930232558,10,1
2,2,35,59,0,170,111,85,10.114285714285716,7.835294117647059,10,1
2,2,36,60,0,170,110,84,10.0,7.857142857142857,10,1
2,2,37,61,0,170,109,83,9.891891891891891,7.879518072289156,10,1
2,2,38,61,0,170,109,82,9.631578947368421,7.975609756097561,10,1
2,2,39,61,0,170,109,81,9.384615384615385,8.074074074074074,10,1
2,2,40,65,0,170,105,80,9.75,7.875,10,1
2,2,41,65,0,170,105,79,9.512195121951219,7.974683544303798,10,1
2,2,42,69,0,170,101,78,9.857142857142858,7.769230769230769,10,1
2,2,43,71,0,170,99,77,9.906976744186046,7.7142857142857135,10,1
2,2,44,72,0,170,98,76,9.818181818181818,7.736842105263158,10,1
2,2,45,72,0,170,98,75,9.6,7.84,10,1
2,2,46,73,0,170,97,74,9.521739130434781,7.864864864864865,10,1
2,2,47,75,0,170,95,73,9.574468085106384,7.808219178082192,10,1
2,2,48,77,0,170,93,72,9.625,7.75,10,1
2,2,49,77,0,170,93,71,9.428571428571429,7.859154929577464,10,1
2,2,50,78,0,170,92,70,9.36,7.885714285714286,10,1
2,2,51,80,0,170,90,69,9.411764705882353,7.826086956521739,10,1
2,2,52,84,0,170,86,68,9.692307692307693,7.588235294117647,10,1
2,2,53,84,1,170,86,67,9.50943396226415,7.701492537313433,9,1
2,2,54,85,1,170,85,66,9.444444444444445,7.7272727272727275,9,1
2,2,55,85,2,170,85,65,9.272727272727273,7.846153846153846,8,1
2,2,56,85,2,170,85,64,9.107142857142856,7.96875,8,1
2,2,57,86,2,170,84,63,9.052631578947368,8.0,8,1
2,2,58,86,2,170,84,62,8.896551724137932,8.129032258064516,8,1
2,2,59,87,2,170,83,61,8.847457627118644,8.163934426229508,8,1
2,2,60,92,2,170,78,60,9.2,7.8,8,1
2,2,60,94,2,170,76,60,9.4,7.6,8,1
2,2,61,95,3,170,75,59,9.344262295081968,7.627118644067796,7,1
2,2,62,96,3,170,74,58,9.29032258064516,7.655172413793104,7,1
2,2,63,96,3,170,74,57,9.142857142857142,7.7894736842105265,7,1
2,2,64,97,3,170,73,56,9.09375,7.821428571428571,7,1
2,2,65,98,3,170,72,55,9.046153846153846,7.854545454545455,7,1
2,2,65,100,3,170,70,55,9.23076923076923,7.636363636363637,7,1
2,2,66,101,3,170,69,54,9.181818181818182,7.666666666666667,7,1
2,2,67,102,3,170,68,53,9.134328358208956,7.698113207547169,7,1
2,2,68,103,3,170,67,52,9.088235294117647,7.730769230769232,7,1
2,2,69,103,3,170,67,51,8.956521739130435,7.882352941176471,7,1
2,2,70,104,3,170,66,50,8.914285714285715,7.919999999999999,7,1
2,2,71,105,3,170,65,49,8.873239436619718,7.959183673469388,7,1
2,2,72,105,3,170,65,48,8.75,8.125,7,1
2,2,73,106,3,170,64,47,8.712328767123289,8.170212765957448,7,1
2,2,74,106,3,170,64,46,8.594594594594595,8.347826086956522,7,1
2,2,75,108,3,170,62,45,8.64,8.266666666666667,7,1
2,2,76,108,4,170,62,44,8.526315789473685,8.454545454545455,6,1
2,2,77,108,4,170,62,43,8.415584415584416,8.651162790697674,6,1
2,2,78,109,4,170,61,42,8.384615384615385,8.714285714285714,6,1
2,2,79,109,4,170,61,41,8.278481012658228,8.926829268292684,6,1
2,2,80,110,4,170,60,40,8.25,9.0,6,1
2,2,81,112,4,170,58,39,8.296296296296296,8.923076923076923,6,1
2,2,82,112,4,170,58,38,8.195121951219512,9.157894736842106,6,1
2,2,83,114,4,170,56,37,8.240963855421686,9.08108108108108,6,1
2,2,84,114,4,170,56,36,8.142857142857142,9.333333333333334,6,1
2,2,85,115,4,170,55,35,8.117647058823529,9.428571428571429,6,1
2,2,86,116,4,170,54,34,8.093023255813954,9.529411764705882,6,1
2,2,87,117,4,170,53,33,8.068965517241379,9.636363636363637,6,1
2,2,88,118,4,170,52,32,8.045454545454545,9.75,6,1
2,2,89,119,4,170,51,31,8.02247191011236,9.870967741935484,6,1
2,2,90,120,4,170,50,30,8.0,10.0,6,1
2,2,91,121,4,170,49,29,7.978021978021978,10.13793103448276,6,1
2,2,92,122,4,170,48,28,7.956521739130435,10.285714285714285,6,1
2,2,93,123,4,170,47,27,7.935483870967742,10.444444444444445,6,1
2,2,94,124,4,170,46,26,7.914893617021277,10.615384615384617,6,1
2,2,95,125,4,170,45,25,7.894736842105263,10.799999999999999,6,1
2,2,96,126,4,170,44,24,7.875,11.0,6,1
2,2,97,127,4,170,43,23,7.855670103092783,11.217391304347826,6,1
2,2,98,129,4,170,41,22,7.89795918367347,11.181818181818182,6,1
2,2,99,130,4,170,40,21,7.878787878787879,11.428571428571429,6,1
2,2,100,131,4,170,39,20,7.859999999999999,11.7,6,1
2,2,101,131,4,170,39,19,7.782178217821783,12.31578947368421,6,1
2,2,102,132,4,170,38,18,7.764705882352941,12.666666666666666,6,1
2,2,103,133,4,170,37,17,7.74757281553398,13.058823529411764,6,1
2,2,104,134,4,170,36,16,7.730769230769232,13.5,6,1
2,2,105,134,4,170,36,15,7.6571428571428575,14.4,6,1
2,2,106,136,4,170,34,14,7.698113207547169,14.571428571428571,6,1
2,2,107,142,4,170,28,13,7.962616822429907,12.923076923076923,6,1
2,2,108,144,4,170,26,12,8.0,13.0,6,1
2,2,109,145,4,170,25,11,7.981651376146789,13.636363636363637,6,1
2,2,110,147,4,170,23,10,8.01818181818182,13.799999999999999,6,1
2,2,111,147,4,170,23,9,7.945945945945946,15.333333333333334,6,1
2,2,112,149,4,170,21,8,7.982142857142857,15.75,6,1
2,2,113,149,5,170,21,7,7.911504424778761,18.0,5,1
2,2,114,150,5,170,20,6,7.894736842105263,20.0,5,1
2,2,115,150,5,170,20,5,7.826086956521738,24.0,5,1
2,2,116,152,5,170,18,4,7.862068965517242,27.0,5,1
2,2,117,153,5,170,17,3,7.846153846153846,34.0,5,1
2,2,118,154,5,170,16,2,7.830508474576271,48.0,5,1
2,2,119,155,5,170,15,1,7.815126050420169,90.0,5,1
2,2,120,156,5,170,14,0,7.8,0.0,5,1
3,1,1,1,0,153,152,119,6.0,7.663865546218488,10,1
3,1,2,1,0,153,152,118,3.0,7.728813559322034,10,1
3,1,3,1,0,153,152,117,2.0,7.794871794871795,10,1
3,1,4,3,0,153,150,116,4.5,7.758620689655173,10,1
3,1,5,7,0,153,146,115,8.4,7.617391304347826,10,1
3,1,6,8,0,153,145,114,8.0,7.631578947368421,10,1
3,1,7,8,0,153,145,113,6.857142857142857,7.6991150442477885,10,1
3,1,8,12,0,153,141,112,9.0,7.553571428571428,10,1
3,1,9,12,0,153,141,111,8.0,7.621621621621622,10,1
3,1,10,12,0,153,141,110,7.199999999999999,7.690909090909091,10,1
3,1,11,13,0,153,140,109,7.090909090909091,7.706422018348623,10,1
3,1,12,14,0,153,139,108,7.0,7.722222222222222,10,1
3,1,13,14,0,153,139,107,6.461538461538462,7.794392523364486,10,1
3,1,14,14,0,153,139,106,6.0,7.867924528301886,10,1
3,1,15,15,0,153,138,105,6.0,7.885714285714286,10,1
3,1,16,17,0,153,136,104,6.375,7.846153846153847,10,1
3,1,17,18,0,153,135,103,6.352941176470588,7.864077669902912,10,1
3,1,18,18,0,153,135,102,6.0,7.9411764705882355,10,1
3,1,19,18,1,153,135,101,5.684210526315789,8.01980198019802,9,1
3,1,20,19,1,153,134,100,5.7,8.04,9,1
3,1,21,19,1,153,134,99,5.428571428571429,8.121212121212121,9,1
3,1,22,19,1,153,134,98,5.181818181818182,8.204081632653061,9,1
3,1,23,21,1,153,132,97,5.478260869565217,8.164948453608247,9,1
3,1,24,23,1,153,130,96,5.75,8.125,9,1
3,1,25,24,1,153,129,95,5.76,8.147368421052631,9,1
3,1,26,25,1,153,128,94,5.76923076923077,8.170212765957448,9,1
3,1,27,25,1,153,128,93,5.555555555555555,8.258064516129032,9,1
3,1,28,25,1,153,128,92,5.357142857142857,8.347826086956522,9,1
3,1,29,25,1,153,128,91,5.172413793103448,8.43956043956044,9,1
3,1,30,26,1,153,127,90,5.2,8.466666666666667,9,1
3,1,31,27,1,153,126,89,5.225806451612903,8.49438202247191,9,1
3,1,31,28,1,153,125,89,5.419354838709677,8.42696629213483,9,1
3,1,32,32,1,153,121,88,6.0,8.25,9,1
3,1,33,32,1,153,121,87,5.818181818181818,8.344827586206897,9,1
3,1,34,32,1,153,121,86,5.647058823529411,8.441860465116278,9,1
3,1,35,33,1,153,120,85,5.6571428571428575,8.470588235294118,9,1
3,1,36,33,1,153,120,84,5.5,8.571428571428571,9,1
3,1,37,34,1,153,119,83,5.513513513513513,8.602409638554217,9,1
3,1,38,34,1,153,119,82,5.368421052631579,8.707317073170731,9,1
3,1,39,35,1,153,118,81,5.384615384615385,8.74074074074074,9,1
3,1,40,35,1,153,118,80,5.25,8.85,9,1
3,1,41,35,1,153,118,79,5.121951219512195,8.962025316455696,9,1
3,1,42,41,1,153,112,78,5.857142857142857,8.615384615384615,9,1
3,1,43,42,1,153,111,77,5.8604651162790695,8.64935064935065,9,1
3,1,44,46,1,153,107,76,6.272727272727273,8.447368421052632,9,1
3,1,45,47,1,153,106,75,6.266666666666667,8.48,9,1
3,1,46,51,1,153,102,74,6.652173913043478,8.27027027027027,9,1
3,1,47,52,1,153,101,73,6.638297872340425,8.301369863013699,9,1
3,1,48,53,1,153,100,72,6.625,8.333333333333334,9,1
3,1,49,54,1,153,99,71,6.612244897959184,8.366197183098592,9,1
3,1,50,60,1,153,93,70,7.199999999999999,7.9714285714285715,9,1
3,1,51,60,2,153,93,69,7.0588235294117645,8.08695652173913,8,1
3,1,52,61,2,153,92,68,7.038461538461539,8.117647058823529,8,1
3,1,53,62,2,153,91,67,7.018867924528301,8.149253731343284,8,1
3,1,54,62,2,153,91,66,6.888888888888889,8.272727272727273,8,1
3,1,55,65,2,153,88,65,7.090909090909092,8.123076923076923,8,1
3,1,56,66,2,153,87,64,7.071428571428571,8.15625,8,1
3,1,57,67,2,153,86,63,7.052631578947368,8.19047619047619,8,1
3,1,58,68,2,153,85,62,7.03448275862069,8.225806451612902,8,1
3,1,59,69,2,153,84,61,7.016949152542373,8.262295081967213,8,1
3,1,60,70,2,153,83,60,7.0,8.3,8,1
3,1,61,71,2,153,82,59,6.983606557377049,8.338983050847457,8,1
3,1,62,73,2,153,80,58,7.064516129032258,8.275862068965518,8,1
3,1,63,77,2,153,76,57,7.333333333333333,8.0,8,1
3,1,64,78,2,153,75,56,7.3125,8.035714285714285,8,1
3,1,65,78,3,153,75,55,7.199999999999999,8.181818181818182,7,1
3,1,66,79,3,153,74,54,7.181818181818182,8.222222222222221,7,1
3,1,67,79,3,153,74,53,7.074626865671642,8.377358490566037,7,1
3,1,68,83,3,153,70,52,7.323529411764706,8.076923076923077,7,1
3,1,69,83,3,153,70,51,7.217391304347826,8.235294117647058,7,1
3,1,70,85,3,153,68,50,7.2857142857142865,8.16,7,1
3,1,71,86,3,153,67,49,7.267605633802816,8.204081632653061,7,1
3,1,72,87,3,153,66,48,7.25,8.25,7,1
3,1,73,93,3,153,60,47,7.6438356164383565,7.659574468085107,7,1
3,1,74,93,3,153,60,46,7.54054054054054,7.826086956521739,7,1
3,1,75,94,3,153,59,45,7.52,7.866666666666666,7,1
3,1,75,96,3,153,57,45,7.68,7.6,7,1
3,1,76,96,3,153,57,44,7.578947368421053,7.772727272727273,7,1
3,1,77,98,3,153,55,43,7.636363636363636,7.674418604651162,7,1
3,1,78,99,3,153,54,42,7.615384615384615,7.714285714285714,7,1
3,1,79,103,3,153,50,41,7.822784810126582,7.317073170731708,7,1
3,1,80,103,3,153,50,40,7.725,7.5,7,1
3,1,81,103,3,153,50,39,7.62962962962963,7.6923076923076925,7,1
3,1,82,107,3,153,46,38,7.829268292682928,7.2631578947368425,7,1
3,1,83,108,3,153,45,37,7.80722891566265,7.297297297297297,7,1
3,1,84,109,3,153,44,36,7.785714285714286,7.333333333333333,7,1
3,1,85,110,3,153,43,35,7.764705882352941,7.371428571428572,7,1
3,1,86,111,3,153,42,34,7.7441860465116275,7.411764705882352,7,1
3,1,87,111,4,153,42,33,7.655172413793103,7.636363636363637,6,1
3,1,88,111,4,153,42,32,7.568181818181818,7.875,6,1
3,1,89,112,4,153,41,31,7.550561797752809,7.935483870967741,6,1
3,1,89,112,5,153,41,31,7.550561797752809,7.935483870967741,5,1
3,1,90,112,5,153,41,30,7.466666666666667,8.2,5,1
3,1,91,112,5,153,41,29,7.384615384615385,8.482758620689655,5,1
3,1,92,113,5,153,40,28,7.369565217391304,8.571428571428571,5,1
3,1,93,113,5,153,40,27,7.290322580645161,8.88888888888889,5,1
3,1,94,113,5,153,40,26,7.212765957446809,9.230769230769232,5,1
3,1,95,114,5,153,39,25,7.199999999999999,9.36,5,1
3,1,96,115,5,153,38,24,7.1875,9.5,5,1
3,1,97,119,5,153,34,23,7.360824742268041,8.869565217391305,5,1
3,1,98,119,5,153,34,22,7.2857142857142865,9.272727272727273,5,1
3,1,99,121,5,153,32,21,7.333333333333333,9.142857142857142,5,1
3,1,100,122,5,153,31,20,7.319999999999999,9.299999999999999,5,1
3,1,101,123,5,153,30,19,7.306930693069307,9.473684210526317,5,1
3,1,102,125,5,153,28,18,7.352941176470588,9.333333333333334,5,1
3,1,103,126,5,153,27,17,7.339805825242718,9.529411764705882,5,1
3,1,104,126,5,153,27,16,7.26923076923077,10.125,5,1
3,1,105,127,5,153,26,15,7.257142857142857,10.4,5,1
3,1,106,127,6,153,26,14,7.188679245283018,11.142857142857142,4,1
3,1,107,128,6,153,25,13,7.177570093457945,11.53846153846154,4,1
3,1,108,129,6,153,24,12,7.166666666666667,12.0,4,1
3,1,109,130,6,153,23,11,7.155963302752293,12.545454545454547,4,1
3,1,110,131,6,153,22,10,7.1454545454545455,13.2,4,1
3,1,111,131,6,153,22,9,7.081081081081081,14.666666666666666,4,1
3,1,112,137,6,153,16,8,7.3392857142857135,12.0,4,1
3,1,113,137,7,153,16,7,7.274336283185841,13.714285714285714,3,1
3,1,114,138,7,153,15,6,7.2631578947368425,15.0,3,1
3,1,115,144,7,153,9,5,7.513043478260869,10.799999999999999,3,1
3,1,116,145,7,153,8,4,7.500000000000001,12.0,3,1
3,1,117,145,7,153,8,3,7.435897435897436,16.0,3,1
3,1,118,145,7,153,8,2,7.372881355932203,24.0,3,1
3,1,119,151,7,153,2,1,7.613445378151261,12.0,3,1
3,1,120,153,7,153,0,0,7.65,0.0,3,1
3,2,1,0,0,153,153,119,0.0,7.714285714285714,10,1
3,2,2,0,0,153,153,118,0.0,7.779661016949152,10,1
3,2,3,4,0,153,149,117,8.0,7.641025641025641,10,1
3,2,4,4,0,153,149,116,6.0,7.706896551724139,10,1
3,2,5,4,0,153,149,115,4.8,7.77391304347826,10,1
3,2,6,4,0,153,149,114,4.0,7.842105263157895,10,1
3,2,7,5,0,153,148,113,4.285714285714286,7.858407079646018,10,1
3,2,8,6,0,153,147,112,4.5,7.874999999999999,10,1
3,2,9,7,0,153,146,111,4.666666666666667,7.891891891891892,10,1
3,2,10,7,0,153,146,110,4.2,7.963636363636364,10,1
3,2,11,8,0,153,145,109,4.363636363636364,7.981651376146789,10,1
3,2,12,8,0,153,145,108,4.0,8.055555555555555,10,1
3,2,13,9,0,153,144,107,4.153846153846154,8.074766355140188,10,1
3,2,14,13,0,153,140,106,5.571428571428571,7.924528301886792,10,1
3,2,15,14,0,153,139,105,5.6,7.942857142857143,10,1
3,2,16,14,0,153,139,104,5.25,8.01923076923077,10,1
3,2,17,14,0,153,139,103,4.941176470588235,8.097087378640776,10,1
3,2,18,14,0,153,139,102,4.666666666666667,8.176470588235293,10,1
3,2,19,14,0,153,139,101,4.421052631578948,8.257425742574258,10,1
3,2,20,15,0,153,138,100,4.5,8.28,10,1
3,2,21,19,0,153,134,99,5.428571428571429,8.121212121212121,10,1
3,2,22,20,0,153,133,98,5.454545454545455,8.142857142857144,10,1
3,2,23,21,0,153,132,97,5.478260869565217,8.164948453608247,10,1
3,2,24,21,0,153,132,96,5.25,8.25,10,1
3,2,25,21,0,153,132,95,5.04,8.336842105263157,10,1
3,2,26,21,0,153,132,94,4.846153846153847,8.425531914893618,10,1
3,2,27,21,1,153,132,93,4.666666666666667,8.516129032258064,9,1
3,2,28,25,1,153,128,92,5.357142857142857,8.347826086956522,9,1
3,2,29,25,1,153,128,91,5.172413793103448,8.43956043956044,9,1
3,2,30,25,1,153,128,90,5.0,8.533333333333333,9,1
3,2,31,26,1,153,127,89,5.032258064516129,8.561797752808989,9,1
3,2,32,30,1,153,123,88,5.625,8.386363636363637,9,1
3,2,33,31,1,153,122,87,5.636363636363637,8.413793103448276,9,1
3,2,34,35,1,153,118,86,6.1764705882352935,8.232558139534884,9,1
3,2,35,35,1,153,118,85,6.0,8.329411764705883,9,1
3,2,36,39,1,153,114,84,6.5,8.142857142857142,9,1
3,2,37,41,1,153,112,83,6.648648648648648,8.096385542168674,9,1
3,2,38,41,1,153,112,82,6.473684210526316,8.195121951219512,9,1
3,2,39,45,1,153,108,81,6.923076923076923,8.0,9,1
3,2,40,47,1,153,106,80,7.05,7.949999999999999,9,1
3,2,41,47,1,153,106,79,6.878048780487805,8.050632911392405,9,1
3,2,42,47,1,153,106,78,6.714285714285714,8.153846153846153,9,1
3,2,43,47,1,153,106,77,6.558139534883721,8.259740259740258,9,1
3,2,44,47,1,153,106,76,6.409090909090909,8.368421052631579,9,1
3,2,45,48,1,153,105,75,6.4,8.4,9,1
3,2,46,49,1,153,104,74,6.391304347826087,8.432432432432432,9,1
3,2,47,53,1,153,100,73,6.765957446808511,8.219178082191782,9,1
3,2,48,53,1,153,100,72,6.625,8.333333333333334,9,1
3,2,49,53,2,153,100,71,6.4897959183673475,8.450704225352112,8,1
3,2,50,54,2,153,99,70,6.4799999999999995,8.485714285714286,8,1
3,2,51,55,2,153,98,69,6.470588235294118,8.521739130434783,8,1
3,2,52,59,2,153,94,68,6.807692307692308,8.294117647058822,8,1
3,2,53,59,2,153,94,67,6.679245283018868,8.417910447761194,8,1
3,2,54,63,2,153,90,66,7.0,8.181818181818182,8,1
3,2,55,64,2,153,89,65,6.981818181818182,8.215384615384615,8,1
3,2,56,68,2,153,85,64,7.285714285714286,7.96875,8,1
3,2,57,69,2,153,84,63,7.2631578947368425,8.0,8,1
3,2,58,70,2,153,83,62,7.241379310344828,8.032258064516128,8,1
3,2,59,70,2,153,83,61,7.11864406779661,8.163934426229508,8,1
3,2,60,71,2,153,82,60,7.1,8.2,8,1
3,2,61,71,2,153,82,59,6.983606557377049,8.338983050847457,8,1
3,2,62,71,2,153,82,58,6.870967741935483,8.482758620689655,8,1
3,2,63,72,2,153,81,57,6.857142857142857,8.526315789473685,8,1
3,2,64,73,2,153,80,56,6.84375,8.571428571428571,8,1
3,2,65,74,2,153,79,55,6.8307692307692305,8.618181818181819,8,1
3,2,66,76,2,153,77,54,6.909090909090909,8.555555555555555,8,1
3,2,67,77,2,153,76,53,6.895522388059702,8.60377358490566,8,1
3,2,68,77,3,153,76,52,6.794117647058823,8.76923076923077,7,1
3,2,69,78,3,153,75,51,6.782608695652174,8.823529411764707,7,1
3,2,70,79,3,153,74,50,6.771428571428571,8.879999999999999,7,1
3,2,71,79,3,153,74,49,6.676056338028169,9.061224489795919,7,1
3,2,72,79,3,153,74,48,6.583333333333333,9.25,7,1
3,2,73,80,3,153,73,47,6.575342465753425,9.319148936170214,7,1
3,2,74,80,3,153,73,46,6.486486486486486,9.521739130434781,7,1
3,2,75,81,3,153,72,45,6.48,9.6,7,1
3,2,76,82,3,153,71,44,6.473684210526316,9.681818181818182,7,1
3,2,77,83,3,153,70,43,6.467532467532467,9.767441860465116,7,1
3,2,78,83,3,153,70,42,6.384615384615385,10.0,7,1
3,2,79,83,3,153,70,41,6.30379746835443,10.24390243902439,7,1
3,2,80,83,3,153,70,40,6.225,10.5,7,1
3,2,81,87,3,153,66,39,6.444444444444445,10.153846153846153,7,1
3,2,82,88,3,153,65,38,6.439024390243903,10.263157894736842,7,1
3,2,83,89,3,153,64,37,6.433734939759036,10.378378378378377,7,1
3,2,84,93,3,153,60,36,6.642857142857143,10.0,7,1
3,2,85,93,3,153,60,35,6.564705882352942,10.285714285714286,7,1
3,2,86,97,3,153,56,34,6.767441860465116,9.88235294117647,7,1
3,2,87,98,3,153,55,33,6.758620689655173,10.0,7,1
3,2,88,98,3,153,55,32,6.681818181818182,10.3125,7,1
3,2,89,99,3,153,54,31,6.674157303370786,10.451612903225806,7,1
3,2,90,100,3,153,53,30,6.666666666666667,10.6,7,1
3,2,91,102,3,153,51,29,6.725274725274725,10.551724137931036,7,1
3,2,92,106,3,153,47,28,6.913043478260869,10.071428571428571,7,1
3,2,93,108,3,153,45,27,6.967741935483871,10.0,7,1
3,2,94,110,3,153,43,26,7.021276595744681,9.923076923076923,7,1
3,2,95,112,3,153,41,25,7.073684210526316,9.84,7,1
3,2,96,112,4,153,41,24,7.0,10.25,6,1
3,2,97,113,4,153,40,23,6.989690721649484,10.434782608695652,6,1
3,2,98,114,4,153,39,22,6.979591836734694,10.636363636363637,6,1
3,2,99,114,4,153,39,21,6.909090909090909,11.142857142857142,6,1
3,2,100,114,5,153,39,20,6.84,11.7,5,1
3,2,101,114,5,153,39,19,6.772277227722773,12.31578947368421,5,1
3,2,102,115,5,153,38,18,6.764705882352941,12.666666666666666,5,1
3,2,103,116,5,153,37,17,6.757281553398058,13.058823529411764,5,1
3,2,104,117,5,153,36,16,6.750000000000001,13.5,5,1
3,2,105,118,5,153,35,15,6.742857142857143,14.0,5,1
3,2,106,119,5,153,34,14,6.735849056603773,14.571428571428571,5,1
3,2,107,120,5,153,33,13,6.728971962616823,15.230769230769232,5,1
3,2,108,121,5,153,32,12,6.722222222222222,16.0,5,1
3,2,109,121,6,153,32,11,6.660550458715596,17.454545454545457,4,1
3,2,110,125,6,153,28,10,6.818181818181818,16.8,4,1
3,2,111,131,6,153,22,9,7.081081081081081,14.666666666666666,4,1
3,2,112,132,6,153,21,8,7.071428571428571,15.75,4,1
3,2,112,133,6,153,20,8,7.124999999999999,15.0,4,1
3,2,113,137,6,153,16,7,7.274336283185841,13.714285714285714,4,1
3,2,114,137,6,153,16,6,7.2105263157894735,16.0,4,1
3,2,115,139,6,153,14,5,7.252173913043478,16.8,4,1
3,2,116,140,7,153,13,4,7.241379310344828,19.5,3,1
3,2,117,142,7,153,11,3,7.282051282051282,22.0,3,1
3,2,118,143,7,153,10,2,7.271186440677965,30.0,3,1
3,2,119,144,7,153,9,1,7.260504201680673,54.0,3,1
3,2,120,145,7,153,8,0,7.25,0.0,3,1
4,1,1,0,0,154,154,119,0.0,7.764705882352942,10,2
4,1,2,0,0,154,154,118,0.0,7.830508474576271,10,2
4,1,3,0,0,154,154,117,0.0,7.897435897435898,10,2
4,1,4,0,0,154,154,116,0.0,7.9655172413793105,10,2
4,1,5,0,0,154,154,115,0.0,8.034782608695652,10,2
4,1,6,0,0,154,154,114,0.0,8.105263157894736,10,2
4,1,7,4,0,154,150,113,3.4285714285714284,7.964601769911505,10,2
4,1,8,5,0,154,149,112,3.75,7.982142857142857,10,2
4,1,9,8,0,154,146,111,5.333333333333333,7.891891891891892,10,2
4,1,10,8,0,154,146,110,4.8,7.963636363636364,10,2
4,1,11,12,0,154,142,109,6.545454545454546,7.816513761467889,10,2
4,1,12,12,0,154,142,108,6.0,7.888888888888889,10,2
4,1,13,12,0,154,142,107,5.538461538461539,7.962616822429907,10,2
4,1,14,12,0,154,142,106,5.142857142857142,8.037735849056602,10,2
4,1,15,13,0,154,141,105,5.2,8.057142857142857,10,2
4,1,16,17,0,154,137,104,6.375,7.903846153846154,10,2
4,1,17,18,0,154,136,103,6.352941176470588,7.922330097087378,10,2
4,1,18,18,0,154,136,102,6.0,8.0,10,2
4,1,19,18,0,154,136,101,5.684210526315789,8.07920792079208,10,2
4,1,20,22,0,154,132,100,6.6,7.919999999999999,10,2
4,1,21,22,0,154,132,99,6.285714285714286,8.0,10,2
4,1,22,22,0,154,132,98,6.0,8.081632653061225,10,2
4,1,23,22,0,154,132,97,5.739130434782608,8.164948453608247,10,2
4,1,24,23,0,154,131,96,5.75,8.1875,10,2
4,1,25,23,0,154,131,95,5.52,8.273684210526316,10,2
4,1,26,23,0,154,131,94,5.307692307692308,8.361702127659575,10,2
4,1,27,27,0,154,127,93,6.0,8.193548387096774,10,2
4,1,28,27,0,154,127,92,5.785714285714286,8.282608695652174,10,2
4,1,29,31,0,154,123,91,6.413793103448277,8.10989010989011,10,2
4,1,30,31,0,154,123,90,6.2,8.2,10,2
4,1,31,32,0,154,122,89,6.193548387096774,8.224719101123595,10,2
4,1,31,36,0,154,118,89,6.967741935483871,7.955056179775281,10,2
4,1,32,42,0,154,112,88,7.875,7.636363636363637,10,2
4,1,33,46,0,154,108,87,8.363636363636363,7.448275862068965,10,2
4,1,34,46,0,154,108,86,8.117647058823529,7.534883720930233,10,2
4,1,35,46,0,154,108,85,7.885714285714286,7.623529411764706,10,2
4,1,36,46,0,154,108,84,7.666666666666667,7.714285714285714,10,2
4,1,37,46,0,154,108,83,7.459459459459459,7.80722891566265,10,2
4,1,38,48,0,154,106,82,7.578947368421053,7.75609756097561,10,2
4,1,39,48,1,154,106,81,7.384615384615385,7.851851851851852,9,2
4,1,40,52,1,154,102,80,7.8,7.6499999999999995,9,2
4,1,41,53,1,154,101,79,7.75609756097561,7.670886075949367,9,2
4,1,42,54,1,154,100,78,7.714285714285714,7.6923076923076925,9,2
4,1,43,55,1,154,99,77,7.674418604651162,7.7142857142857135,9,2
4,1,44,56,1,154,98,76,7.636363636363637,7.736842105263158,9,2
4,1,45,57,1,154,97,75,7.6,7.76,9,2
4,1,46,57,1,154,97,74,7.434782608695652,7.864864864864865,9,2
4,1,47,57,1,154,97,73,7.276595744680852,7.972602739726028,9,2
4,1,48,58,1,154,96,72,7.25,8.0,9,2
